map,feasibleDijkstra,lengthDijkstra,timeDijkstra,solvingTimeDijkstra,feasibleAStar,lengthAStar,timeAStar,solvingTimeAStar,mode,valid
hg,1,55638.98,4601.125185325076,13501159,1,55638.98,4601.125185325076,3579352,0,1
hg,1,56203.855,2532.344548374114,23612643,1,56203.855,2532.344548374114,7254754,0,1
hg,1,43555.594,3474.293513671331,49802269,1,43555.594,3474.293513671331,25692602,0,1
hg,1,27794.38,1567.8410892770378,65161151,1,27794.38,1567.8410892770378,12906738,0,1
hg,1,17307.59,1170.2765275751306,31039260,1,17307.59,1170.2765275751306,10831192,0,1
hg,1,40592.902,2955.5091703403436,65020985,1,40592.902,2955.5091703403436,31775421,0,1
hg,1,17449.006,1222.1375090092251,8496257,1,17449.006,1222.1375090092251,2682805,0,1
hg,1,9846.206,741.2849657971519,14213444,1,9846.206,741.2849657971519,1965848,0,1
hg,1,54467.812,3026.102037998934,13493722,1,54467.812,3026.102037998934,4987713,0,1
hg,1,61874.086,4392.296894377571,75451007,1,61874.086,4392.296894377571,62452393,0,1
hg,1,10943.487,1248.4741000760157,17080029,1,10943.487,1248.4741000760157,6938738,0,1
hg,1,4004.292,298.55015418597645,6480640,1,4004.292,298.55015418597645,1817830,0,1
hg,1,30583.102,3660.0826286404467,58013449,1,30583.102,3660.0826286404467,28516191,0,1
hg,1,46782.52,2764.4729723919463,65237476,1,46782.52,2764.4729723919463,53039270,0,1
hg,1,15391.502,1647.2954068696154,38859114,1,15391.502,1647.2954068696154,12161766,0,1
hg,0,-1,-1,80975795,0,-1,-1,137558975,0,1
hg,1,36161.066,3354.957562477928,49874348,1,36161.066,3354.957562477928,25247565,0,1
hg,1,17891.533,2195.8513903079706,48714234,1,17891.533,2195.8513903079706,11412159,0,1
hg,1,24171.705,1705.2632934785565,37761254,1,24171.705,1705.2632934785565,4214406,0,1
hg,1,32137.275,3137.818371776853,49061100,1,32137.275,3137.818371776853,21893042,0,1
hg,1,48701.95,3951.2978189766636,61538625,1,48701.95,3951.2978189766636,47254754,0,1
hg,1,22465.145,1752.3489319332657,21534276,1,22465.145,1752.3489319332657,5418726,0,1
hg,1,137391.5,6308.089120043472,77702265,1,137391.5,6308.089120043472,129399700,0,1
hg,1,96524.34,6971.471374329981,23923186,1,96524.34,6971.471374329981,19040250,0,1
hg,1,15773.108,1083.3636698722837,45052778,1,15773.108,1083.3636698722837,8690012,0,1
hg,1,87460.664,6997.892035876282,81155960,1,87460.664,6997.892035876282,38656932,0,1
hg,1,23629.646,1843.5761949754453,9071106,1,23629.646,1843.5761949754453,1020604,0,1
hg,1,38278.008,4110.816448259082,65141578,1,38278.008,4110.816448259082,21415643,0,1
hg,1,20570.432,1410.0253088260374,53376679,1,20570.432,1410.0253088260374,22874709,0,1
hg,1,9846.675,1100.1371507639203,2895279,1,9846.675,1100.1371507639203,781223,0,1
hg,1,75097.125,4872.515126569475,72719554,1,75097.125,4872.515126569475,11103374,0,1
hg,1,28941.709,3048.8297458428297,59402778,1,28941.709,3048.8297458428297,28809488,0,1
hg,1,3063.1758,630.4220297298432,1607945,1,3063.1758,630.4220297298432,506573,0,1
hg,1,15136.387,1523.2062963213245,17982821,1,15136.387,1523.2062963213245,6607029,0,1
hg,1,24993.36,2795.311736823219,42298188,1,24993.36,2795.311736823219,28490266,0,1
hg,1,44093.824,3979.002312857831,72444902,1,44093.824,3979.002312857831,50000039,0,1
hg,1,80056.42,4920.241691195125,70761798,1,80056.42,4920.241691195125,93999023,0,1
hg,1,34183.293,1950.316065859239,62480580,1,34183.293,1950.316065859239,40715407,0,1
hg,1,12126.753,1392.5245247113367,24822492,1,12126.753,1392.5245247113367,7031548,0,1
hg,1,23703.611,1846.7401704483013,53478329,1,23703.611,1846.7401704483013,8335144,0,1
hg,1,89475.88,3778.809526885078,42991903,1,89475.88,3778.809526885078,22854782,0,1
hg,1,34229.043,2130.8119228908936,62504114,1,34229.043,2130.8119228908936,17289010,0,1
hg,1,21183.715,1253.8424346403642,50946317,1,21183.715,1253.8424346403642,2390921,0,1
hg,1,39462.926,3038.694938670297,67344216,1,39462.926,3038.694938670297,7057044,0,1
hg,1,16648.549,1028.7674132581437,7444754,1,16648.549,1028.7674132581437,984759,0,1
hg,1,6816.605,1041.5954216251373,16142557,1,6816.605,1041.5954216251373,2351171,0,1
hg,1,12517.091,1456.0944710456304,651983,1,12517.091,1456.0944710456304,422549,0,1
hg,1,8754.626,770.7882043525158,13591853,1,8754.626,770.7882043525158,1507268,0,1
hg,1,18440.852,1224.148957841328,9467142,1,18440.852,1224.148957841328,2162517,0,1
hg,1,15746.057,1678.8746407695498,41615284,1,15746.057,1678.8746407695498,12902477,0,1
hg,1,110124.97,5785.970544200711,65951141,1,110124.97,5785.970544200711,50448204,0,1
hg,1,16162.924,1822.5729164724344,26337706,1,16162.924,1822.5729164724344,11187332,0,1
hg,1,85339.63,4991.348111841601,74675874,1,85339.63,4991.348111841601,11767637,0,1
hg,1,21913.676,1696.9241505887721,25934850,1,21913.676,1696.9241505887721,9484189,0,1
hg,1,74287.49,4867.041433012414,58433021,1,74287.49,4867.041433012414,31841811,0,1
hg,1,23765.457,1348.0715158948894,22843687,1,23765.457,1348.0715158948894,5691770,0,1
hg,1,37557.35,3446.2072368625923,25467376,1,37557.35,3446.2072368625923,13833082,0,1
hg,1,150634.3,9368.569368229604,76492030,1,150634.3,9368.569368229604,146051435,0,1
hg,1,64975.586,4688.0833262891965,69917326,1,64975.586,4688.0833262891965,8719792,0,1
hg,1,55886.84,4568.12566546297,63913533,1,55886.84,4568.12566546297,37079792,0,1
hg,1,11626.802,1298.0661882370534,6676840,1,11626.802,1298.0661882370534,3437251,0,1
hg,1,12226.781,1218.5915043354037,19155636,1,12226.781,1218.5915043354037,8060851,0,1
hg,1,15820.449,2114.388726533889,41011518,1,15820.449,2114.388726533889,11767484,0,1
