map,feasibleDijkstra,lengthDijkstra,timeDijkstra,solvingTimeDijkstra,feasibleAStar,lengthAStar,timeAStar,solvingTimeAStar,mode,valid
hg,1,114447.66,8244.784921704499,70467845,1,114447.66,8244.784921704499,77331645,0,1
hg,1,22311.771,3307.860054124559,48799490,1,22311.771,3307.860054124559,18967710,0,1
hg,1,6651.0615,866.2022565596443,3753437,1,6651.0615,866.2022565596443,859134,0,1
hg,1,23493.766,1032.0648115187537,54025596,1,23493.766,1032.0648115187537,2746043,0,1
hg,1,36622.28,2847.7450299886923,67393718,1,36622.28,2847.7450299886923,42529362,0,1
hg,1,56530.785,4229.7421051336005,33055229,1,56530.785,4229.7421051336005,24814006,0,1
hg,1,11133.121,943.0949837673733,16142511,1,11133.121,943.0949837673733,763278,0,1
hg,1,42922.734,2998.176956956046,5456732,1,42922.734,2998.176956956046,4156238,0,1
hg,1,10275.838,896.2527385580886,27988119,1,10275.838,896.2527385580886,4949877,0,1
hg,1,27251.277,2453.305408332081,52556930,1,27251.277,2453.305408332081,33268992,0,1
hg,1,19718.303,1408.057734277598,52138503,1,19718.303,1408.057734277598,12423712,0,1
hg,1,105798.67,6448.249553709539,79767995,1,105798.67,6448.249553709539,114476003,0,1
hg,1,9188.45,1157.715871185575,24802443,1,9188.45,1157.715871185575,4032742,0,1
hg,1,87882.055,6183.774060633052,38697717,1,87882.055,6183.774060633052,21804979,0,1
hg,1,97372.21,7446.09653536592,47119658,1,97372.21,7446.09653536592,36414413,0,1
hg,1,20702.572,2284.9555266625534,63617409,1,20702.572,2284.9555266625534,27830490,0,1
hg,1,13774.963,918.4185469180514,3608858,1,13774.963,918.4185469180514,964275,0,1
hg,1,32183.234,3349.329017928123,59722296,1,32183.234,3349.329017928123,30069037,0,1
hg,1,5860.581,1787.901798625946,6570979,1,5860.581,1787.901798625946,3567280,0,1
hg,1,30982.832,2910.771167114803,6175704,1,30982.832,2910.771167114803,1281854,0,1
hg,1,28039.346,3596.1081824286325,4449994,1,28039.346,3596.1081824286325,1870951,0,1
hg,0,-1,-1,61517,0,-1,-1,23725,0,1
hg,1,33179.51,3170.3800456440113,23271798,1,33179.51,3170.3800456440113,8136440,0,1
hg,1,18115.557,2244.3975196813853,30342458,1,18115.557,2244.3975196813853,14476727,0,1
hg,1,19142.8,1645.7580136732374,48341687,1,19142.8,1645.7580136732374,10879644,0,1
hg,1,137936.2,7124.458394942372,62850981,1,137936.2,7124.458394942372,53735228,0,1
hg,1,62242.863,4634.293277945113,61232104,1,62242.863,4634.293277945113,27178938,0,1
hg,1,14358.69,1905.852013017519,26268733,1,14358.69,1905.852013017519,13176202,0,1
hg,1,8073.7236,1168.1887480904718,3370230,1,8073.7236,1168.1887480904718,1438906,0,1
hg,1,9997.77,1156.1422180109025,31032131,1,9997.77,1156.1422180109025,10200688,0,1
hg,1,16199.8545,1469.4467039101842,46043690,1,16199.8545,1469.4467039101842,7251700,0,1
hg,0,-1,-1,83810052,0,-1,-1,127716025,0,1
hg,1,42909.832,3319.9374841053827,66192465,1,42909.832,3319.9374841053827,54349227,0,1
hg,1,78970.445,5621.500038652149,74323348,1,78970.445,5621.500038652149,20941552,0,1
hg,1,101978.9,8256.89896324458,49430779,1,101978.9,8256.89896324458,22222694,0,1
hg,1,11956.035,877.9137248649597,34604703,1,11956.035,877.9137248649597,8560005,0,1
hg,1,21255.262,1879.815738092695,51787422,1,21255.262,1879.815738092695,4998203,0,1
hg,1,25698.912,2419.4923620978757,62273722,1,25698.912,2419.4923620978757,13465705,0,1
hg,1,63110.098,4257.625512439926,36552434,1,63110.098,4257.625512439926,5744566,0,1
hg,1,111439.8,8162.589240946631,82333262,1,111439.8,8162.589240946631,37738380,0,1
hg,1,32445.234,3001.8103889918984,63067443,1,32445.234,3001.8103889918984,31861575,0,1
hg,1,67926.56,4349.7858442997285,76275436,1,67926.56,4349.7858442997285,55130240,0,1
