map,feasibleDijkstra,lengthDijkstra,timeDijkstra,solvingTimeDijkstra,feasibleAStar,lengthAStar,timeAStar,solvingTimeAStar,mode,valid
insa,1,1770.1564,515.7542947196961,325106,1,1770.1564,515.7542947196961,417297,0,1
insa,0,-1,-1,10237,0,-1,-1,19401,0,1
insa,1,935.4299,99.6040647583008,320616,1,935.4299,99.6040647583008,150642,0,1
insa,1,177.20912,46.99964867591858,51082,1,177.20912,46.99964867591858,60973,0,1
insa,0,-1,-1,4673,0,-1,-1,4224,0,1
insa,0,-1,-1,19476,0,-1,-1,10858,0,1
insa,0,-1,-1,12622,0,-1,-1,9672,0,1
insa,1,1342.5526,119.07715032005311,319470,1,1342.5526,119.07715032005311,312109,0,1
insa,1,1067.1461,112.65265961265564,208623,1,1067.1461,112.65265961265564,127754,0,1
insa,0,-1,-1,5205,0,-1,-1,4479,0,1
insa,1,2552.5925,182.00162346758168,131292,1,2552.5925,182.00162346758168,76661,0,1
insa,1,1519.4065,462.82497472000125,277396,1,1519.4065,462.82497472000125,273877,0,1
insa,1,1271.0161,365.91429112243657,158386,1,1271.0161,365.91429112243657,210186,0,1
insa,0,-1,-1,3829,0,-1,-1,3373,0,1
insa,1,1116.031,360.6531863594054,98565,1,1116.031,360.6531863594054,73206,0,1
insa,1,1078.7274,217.9245552177429,171063,1,1078.7274,217.9245552177429,177414,0,1
insa,1,1298.2941,430.05898007583613,424024,1,1298.2941,430.05898007583613,343445,0,1
insa,1,496.30096,69.4701044883728,90240,1,496.30096,69.4701044883728,65256,0,1
insa,1,951.997,256.1646620750427,143969,1,951.997,256.1646620750427,89331,0,1
insa,1,1244.9017,298.78763844966886,219816,1,1244.9017,298.78763844966886,184616,0,1
insa,0,-1,-1,6473,0,-1,-1,15422,0,1
insa,1,1256.5773,165.36794789886474,70841,1,1256.5773,165.36794789886474,69638,0,1
insa,1,295.6469,35.477632455825805,12745,1,295.6469,35.477632455825805,15068,0,1
insa,0,-1,-1,2133,0,-1,-1,2571,0,1
insa,1,2388.8394,505.8441767749786,402227,1,2388.8394,505.8441767749786,337930,0,1
insa,0,-1,-1,5229,0,-1,-1,5782,0,1
insa,0,-1,-1,1992,0,-1,-1,2144,0,1
insa,0,-1,-1,3024,0,-1,-1,3313,0,1
insa,1,852.88965,270.33850595855705,220897,1,852.88965,270.33850595855705,169564,0,1
insa,1,625.4085,75.04901407241822,109371,1,625.4085,75.04901407241822,234678,3,1
insa,1,1037.0415,278.8817189598083,136554,1,1037.0415,278.8817189598083,311478,3,1
insa,0,-1,-1,441383,0,-1,-1,953872,3,1
insa,0,-1,-1,788236,0,-1,-1,2020563,3,1
insa,0,-1,-1,376352,0,-1,-1,1165744,3,1
insa,0,-1,-1,6230,0,-1,-1,8025,3,1
insa,1,1382.2664,151.71322053909302,241258,1,1382.2664,151.71322053909302,454152,3,1
insa,0,-1,-1,453323,0,-1,-1,778589,3,1
insa,1,2736.1875,423.4978507003785,327766,1,2736.1875,423.4978507003785,713670,3,1
insa,0,-1,-1,365414,0,-1,-1,751714,3,1
insa,1,1661.8746,162.59609892654422,262861,1,1661.8746,162.59609892654422,512372,3,1
insa,0,-1,-1,378928,0,-1,-1,745147,3,1
insa,1,3442.1228,758.2250897033215,361733,1,3442.1228,758.2250897033215,652288,3,1
insa,1,707.9436,202.3205316867828,38415,1,707.9436,202.3205316867828,71764,3,1
insa,1,1418.4058,198.70318000030517,195374,1,1418.4058,198.70318000030517,409494,3,1
