map,feasibleBellman,lengthBellman,timeBellman,solvingTimeBellman,feasibleDijkstra,lengthDijkstra,timeDijkstra,solvingTimeDijkstra,feasibleAStar,lengthAStar,timeAStar,solvingTimeAStar,mode,valid
toulouse,1,8581.27,818.090534481049,444981597,1,8581.27,818.090534481049,9613707,1,8581.27,818.090534481049,5563866,0,1
toulouse,1,9128.293,954.5648884882254,419170481,1,9128.293,954.5648884882254,12459309,1,9128.293,954.5648884882254,7448241,0,1
toulouse,1,5071.1055,695.234073794501,392720368,1,5071.1055,695.234073794501,6596307,1,5071.1055,695.234073794501,1465712,0,1
toulouse,0,-1,-1,58305770,0,-1,-1,57025,0,-1,-1,78202,0,1
toulouse,1,4296.0386,786.7691964931489,320966384,1,4296.0386,786.7691964931489,6126115,1,4296.0386,786.7691964931489,2909356,0,1
toulouse,1,6017.0317,567.8468163806369,290565131,1,6017.0317,567.8468163806369,10792679,1,6017.0317,567.8468163806369,3224252,0,1
toulouse,1,8581.767,1255.3093709421162,445397484,1,8581.767,1255.3093709421162,11551351,1,8581.767,1255.3093709421162,6843668,0,1
toulouse,1,2137.3247,268.20542755508416,413380121,1,2137.3247,268.20542755508416,474337,1,2137.3247,268.20542755508416,137512,0,1
toulouse,1,11324.554,1210.9489126862127,478755780,1,11324.554,1210.9489126862127,7773884,1,11324.554,1210.9489126862127,5649921,0,1
toulouse,1,507.74588,217.46826111112318,347215934,1,507.74588,217.46826111112318,71135,1,507.74588,217.46826111112318,43042,0,1
toulouse,1,5846.137,1279.3175431810105,373085157,1,5846.137,1279.3175431810105,6573189,1,5846.137,1279.3175431810105,1465003,0,1
toulouse,0,-1,-1,9465616,0,-1,-1,11546,0,-1,-1,11144,0,1
toulouse,1,8321.203,1422.2694596575866,451995188,1,8321.203,1422.2694596575866,11487613,1,8321.203,1422.2694596575866,2984369,0,1
toulouse,1,9653.103,2512.063948421476,405008743,1,9653.103,2512.063948421476,11287991,1,9653.103,2512.063948421476,5390365,0,1
toulouse,1,5087.9736,548.5423390407564,450460109,1,5087.9736,548.5423390407564,4013019,1,5087.9736,548.5423390407564,1329398,0,1
toulouse,1,1228.8151,234.7546524680002,362017998,1,1228.8151,234.7546524680002,342743,1,1228.8151,234.7546524680002,228049,0,1
toulouse,0,-1,-1,14849098,0,-1,-1,22374,0,-1,-1,28961,0,1
toulouse,1,5137.6333,631.6370535411836,360745063,1,5137.6333,631.6370535411836,8871045,1,5137.6333,631.6370535411836,1775894,0,1
